SYSEN5110;;;Model Based Systems Engineering;;;4;;;Fall.;;;;;;Prerequisite or corequisite: (past two years) enrollment in group-based project with strong system design component approved by course instructor.;;;CEE5240;ECE5120;MAE5910;ORIE5140;SYSEN5100;;;Fundamental ideas of systems engineering, and their application to design and development of various types of engineered systems. Defining system requirements, creating effective project teams, mathematical tools for system analysis and control, testing and evaluation, economic considerations, and the system life cycle.  Content utilizes model-based systems engineering, which is the integration of systems modeling tools, such as SysML, with tools for systems analysis, such as Matlab and Modelica. The vision for this integration is the ability to create and analyze complete parametric representations of complex products and systems. These systems make it possible to investigate the impact of changing one aspect of a design on all other aspects of design and performance. This course will familiarize students with these modeling languages. Off-campus students must provide their own Windows 7, internet-connected, computer with administrator access in order to install the commercial software used in this course.  
SYSEN5200;;;Systems Analysis Behavior and Optimization;;;3;;;Spring.;;;;;;Prerequisite: Applied System Engineering MAE 5910, CEE 5240, ECE 5120, ORIE 5140, SYSEN 5100 or SYSEN 5110, or permission of instructor.;;;CEE5252;ECE5130;MAE5920;ORIE5142;SYSEN5210;;;This is an advanced course in the application of the systems engineering process to the architecture design and operation of complex systems. Topics include techniques for design, simulation, optimization, and control of complex systems. Case studies and system simulations in diverse areas provide context for the application of these techniques.
SYSEN5210;;;Systems Analysis Behavior and Optimization;;;3;;;Spring.;;;;;;Prerequisite: Applied Systems Engineering or permission of instructor.;;;CEE5252;ECE5130;MAE5920;ORIE5142;SYSEN5200;;;This is an advanced course in the application of the systems engineering process to the architecture design and operation of complex systems. Topics include techniques for design, simulation, optimization, and control of complex systems. Case studies and system simulations in diverse areas provide context for the application of these techniques.
SYSEN5220;;;Systems Dynamics;;;3;;;Fall.;;;;;;;;;;;;This course focuses on the design and development of computational models to understand and predict the dynamic behavior of systems. In particular considerable emphasis will be placed on the development of systems thinking skills in the analysis of systems, the translation of those skills into the creation of computational tools to support modeling of these systems and the testing of those models. Students will build realistic models in commercial software packages including Vensin.
SYSEN5300;;;Systems Engineering and Six Sigma for the Design and Operation of Reliable Systems;;;3-4;;;Fall.;;;;;;Prerequisite: SYSEN 5100 and either ENGRD 2700 or CEE 3040 or permission of instructor.;;;MAE5930;SYSEN5310;;;Develops skills in the design, operation and control of systems for reliable performance. Focuses on four key themes; risk analysis (with a particular emphasis on risk assessment and risk characterization), modeling system reliability (including the development of statistical models based on accelerated life testing), quality control techniques and the optimization of system design for reliability. Six Sigma Green or Blackbelt can be earned through activities associated with course. Students in distance-learning programs enroll in SYSEN 5100. Lectures are identical for all versions.
SYSEN5310;;;Systems Engineering and Six Sigma for the Design and Operation of Reliable Systems;;;3-4;;;Fall.;;;;;;Prerequisite: SYSEN 5100 and either ENGRD 2700 or CEE 3040 or permission of instructor.;;;MAE5930;SYSEN5300;;;Develops skills in the design, operation and control of systems for reliable performance. Focuses on four key themes; risk analysis (with a particular emphasis on risk assessment and risk characterization), modeling system reliability (including the development of statistical models based on accelerated life testing), quality control techniques and the optimization of system design for reliability. Six Sigma Green or Blackbelt can be earned through activities associated with course. Students in distance-learning programs enroll in SYSEN 5100. Lectures are identical for all versions.
SYSEN5400;;;Theory and Practice of Systems Architecture;;;3;;;Spring.;;;;;;Prerequisite: SYSEN 5100. Corequisite: SYSEN 5200.;;;;;;Theory and practice of Systems ArchitectureEvery system has an architecture (its essence, or DNA), i.e., a high-level abstraction of its design that provides a unifying concept for detailed design and commits most of the system's performance and lifecycle cost. This course presents the frameworks, methods, and tools required to analyze and synthesize system architectures. The course has a theory part that emphasizes synergies between humans and computers in the architecture process, and a practical part based on a long project and guest lectures by real system architects. The theory part covers topics such as architecture views, layers and projections, stakeholder networks, dealing with fuzziness, automatic concept generation, architecture space exploration, patterns and styles, heuristics, and knowledge engineering. The practice part focuses on special topics such as commonality, platforming, reuse, upstream and downstream influences, and software architecture.
SYSEN5410;;;Theory and Practice of Systems Architecture, DL;;;3;;;Spring.;;;;;;Prerequisite: SYSEN 5100. Corequisite: SYSEN 5200.;;;;;;Every system has an architecture (its essence, or DNA), i.e., a high-level abstraction of its design that provides a unifying concept for detailed design and commits most of the system's performance and lifecycle cost. This course presents the frameworks, methods, and tools required to analyze and synthesize system architectures. The course has a theory part that emphasizes synergies between humans and computers in the architecture process, and a practical part based on a long project and guest lectures by real system architects. The theory part covers topics such as architecture views, layers and projections, stakeholder networks, dealing with fuzziness, automatic concept generation, architecture space exploration, patterns and styles, heuristics, and knowledge engineering. The practice part focuses on special topics such as commonality, platforming, reuse, upstream and downstream influences, and software architecture.
SYSEN5700;;;Special Topics in Systems Engineering;;;1-6;;;;;;;;;;;;;;;Supervised study by individuals or small groups of one or more specialized topics not covered in regular courses.
SYSEN5710;;;Practicum in Systems Engineering;;;1-3;;;;;;;;;;;;;;;Supervised study by individuals or small groups of one or more specialized topics not covered in regular courses.
SYSEN5740;;;Design Thinking for Complex Systems;;;2;;;Spring.;;;;;;Prerequisite: SYSEN 5940 for Distance Learning students. No prerequisite for on campus students.;;;;;;In this project-based class, interdisciplinary teams will combine design thinking and systems engineering techniques to define and solve complex systems and organization problems.
SYSEN5750;;;Independent Study in Systems Engineering;;;1-6;;;;;;;;;;;;;;;Supervised study by individuals or small groups of one or more specialized topics not covered in regular courses.
SYSEN5760;;;Systems Engineering Project - Track I;;;1-6;;;;;;;;;;;;;;;A design project that incorporates the principles of systems engineering for a complex system. Projects are performed by teams of students working together to meet the requirements of the project.
SYSEN5770;;;Systems Engineering Project - Track II;;;1-6;;;;;;;;;;;;;;;A design project that incorporates the principles of systems engineering for a complex system. Projects are performed by teams of students working together to meet the requirements of the project.
SYSEN5900;;;Systems Engineering Design Project;;;1-6;;;Fall, spring.;;;;;;;;;;;;A design project that incorporates the principles of systems engineering for a complex system. Projects are performed by teams of students working together to meet the requirements of the project.
SYSEN5920;;;Systems Engineering Management for Virtual Teams;;;1;;;Fall.;;;;;;;;;;;;First of two one-week intensive experiential courses (35 hours) in systems engineering management, with emphasis on laying the social groundwork for students to conduct projects in geographically dispersed teams. Course involves a significant design challenge that must be completed within the week. A leadership laboratory is run simultaneously with the design experience to encourage students to self-assess their leadership style and practices in systems engineering projects.
SYSEN5940;;;Creativity and Innovation within Systems Engineering;;;1;;;Spring.;;;;;;Prerequisites: CEE 6910; SYSEN 5920.;;;;;;Second of two one-week intensive courses (35 hours) in systems engineering management with emphasis on understanding individual creativity and organizational innovation and on developing the required systems engineering leadership skills to foster both.
SYSEN5960;;;Systems Engineering Design Project for Virtual Teams;;;1-8;;;Fall, spring, summer.;;;;;;Prerequisite: SYSEN 5100, SYSEN 5920, SYSEN 5940, and SYSEN 6910, or permission of instructor. ;;;;;;Systems engineering project for geographically dispersed teams.
SYSEN6100;;;Systems Seminar Series;;;1;;;Fall, spring.;;;;;;;;;;;;This is a weekly seminar course designed to give graduate students experience in improving their skills in presenting their research, judging peers' and field experts' research, as well as learning to accurately dissect and summarize the main points of a research talk. Being part of the Systems Engineering program, this course will strongly focus on developing the ability to present research in a broader context or as it relates to a larger system or process, and communicate the importance of the students' work to a more varied audience; a particularly important skill for both future "job talks" and grants' "importance paragraphs." Students' presentations will also include some research depth as part of developing stronger conference talks and to aid classmates in expanding their knowledge.
SYSEN6410;;;Multiobjective Systems Engineering Under Uncertainty;;;3;;;Spring.;;;;;;;;;CEE6660;;;Exploration of engineering design frameworks that effectively exploit simulation, optimization, and uncertainty assessments when balancing large numbers of conflicting performance objectives. Students will learn and advance software frameworks that combine evolutionary multiobjective optimization, high performance computing, uncertainty modeling techniques, and visual design analytics. The primary focus will be improving multi-stakeholder design of complex engineered systems.  Course concepts will be demonstrated using case studies and projects drawn from the disciplines of the students enrolled.
TAG1121;;;Elementary Tagalog I;;;4;;;Fall.;;;;;;;;;;;;Gives a thorough grounding in basic speaking and listening skills with an introduction to reading and writing.
TAG1122;;;Elementary Tagalog II;;;4;;;Spring.;;;;;;Prerequisite: TAG 1121 or equivalent.;;;;;;Gives a thorough grounding in basic speaking and listening skills with an introduction to reading and writing.
TAG2201;;;Intermediate Tagalog I;;;3;;;Fall.;;;;;;Prerequisite: TAG 1122 or equivalent.;;;;;;Develops all four skills: reading, writing, speaking, and comprehension.
TAG2202;;;Intermediate Tagalog II;;;3;;;Spring.;;;;;;Prerequisite: TAG 2201 or equivalent.;;;;;;Develops all four skills: reading, writing, speaking, and comprehension.
TAG3301;;;Advanced Tagalog I;;;3;;;Fall.;;;;;;Prerequisite: TAG 2202 or equivalent.;;;;;;Continuing instruction on conversational skills but with emphasis on reading and writing. Selected core readings in contemporary Tagalog literature are used, but students, in consultation with the instructor, may select some of the reading materials.
TAG3302;;;Advanced Tagalog II;;;3;;;Spring.;;;;;;Prerequisite: TAG 3301 or equivalent.;;;;;;Continuing instruction on conversational skills but with emphasis on reading and writing. Selected core readings in contemporary Tagalog literature are used, but students, in consultation with the instructor, may select some of the reading materials.
TAMIL1121;;;Elementary Tamil I;;;4;;;Fall.;;;;;;;;;;;;To develop Tamil language proficiency (i.e. to develop the basic skills of listening, speaking, reading and writing in Tamil language). An interactive video-conference course.
TAMIL1122;;;Elementary Tamil II;;;4;;;Spring.;;;;;;Prerequisite: TAMIL 1121.;;;;;;To develop Tamil language proficiency (i.e. to develop the basic skills of listening, speaking, reading and writing in Tamil language).  An interactive video-conference course.
TAMIL2201;;;Intermediate Tamil I;;;4;;;Fall.;;;;;;;;;;;;To further enhance the language proficiency (the basic skills of listening, speaking, reading and writing) adding linguistic and cultural nuances to the communication ability.  Also to get acquainted with the literary and cultural milieu of Tamil country through the ages.
TAMIL2202;;;Intermediate Tamil II;;;4;;;Spring.;;;;;;Prerequisite: TAMIL 2201.;;;;;;To further enhance the language proficiency (the basic skills of listening, speaking, reading and writing) adding linguistic and cultural nuances to the communication ability.  Also to get acquainted with the literary and cultural milieu of Tamil country through the ages.
THAI1100;;;Elements of Thai Language and Culture;;;1;;;Fall.;;;;;;;;;;;;The course will introduce basic spoken Thai and aspects of Thai culture to students intending to participate in short projects in Thailand.
THAI1101;;;Elementary Thai I;;;6;;;Fall.;;;;;;;;;;;;Gives a thorough grounding in all the language skills: listening, speaking, reading, and writing.
THAI1102;;;Elementary Thai II;;;6;;;Spring.;;;;;;Prerequisite: THAI 1101 or equivalent. Intended for beginners or students placed by examination.;;;;;;Gives a thorough grounding in all the language skills: listening, speaking, reading, and writing.
THAI2201;;;Intermediate Thai Reading I;;;3;;;Fall.;;;;;;Prerequisite: THAI 1102.;;;;;;Continuing instruction in spoken and written Thai.
THAI2202;;;Intermediate Thai Reading II;;;3;;;Spring.;;;;;;Prerequisite: THAI 2201 or equivalent.;;;;;;Continuing instruction in spoken and written Thai.
THAI2203;;;Intermediate Thai Composition and Conversation I;;;3;;;Fall.;;;;;;Prerequisite: THAI 1102.;;;;;;Intermediate instruction in spoken and written grammar and reading comprehension.
THAI2204;;;Intermediate Thai Composition and Conversation II;;;3;;;Spring.;;;;;;Prerequisite: THAI 2203.;;;;;;Intermediate instruction in spoken and written grammar and reading comprehension.
THAI3301;;;Advanced Thai I;;;4;;;Fall.;;;;;;Prerequisite: THAI 2202, THAI 2204 or equivalent.;;;;;;Selected readings in Thai writings in various fields.
THAI3302;;;Advanced Thai II;;;4;;;Spring.;;;;;;Prerequisite: THAI 3301 or equivalent.;;;;;;Selected readings in Thai writings in various fields.
THAI3303;;;Thai Literature I;;;4;;;Fall.;;;(CA-AS);;;Prerequisite: THAI 3302 or equivalent.;;;;;;Reading of significant novels, short stories, and poetry written since 1850.
THAI3304;;;Thai Literature II;;;4;;;Spring.;;;(CA-AS);;;Prerequisite: THAI 3302 or equivalent.;;;;;;Reading of significant novels, short stories, and poetry written since 1850.
THAI4432;;;Directed Study;;;1-4;;;Spring.;;;;;;;;;;;;Intended for advanced language study.
TIBET1121;;;Elementary Classical Tibetan I;;;4;;;Fall.;;;;;;;;;;;;Introduces students to the grammar of Classical Literary Tibetan as found in Indian treatises translated from Sanskrit into Tibetan, as well as indigenous Tibetan philosophical works. The course progresses through a sequence of the basic rudiments of the language, including an introduction to the script and its romanization, pronunciation (central Lhasan dialect), normative dictionary order, and the basic categories of grammar. Following these preliminaries, students proceed to guided readings in Tibetan literature designed to introduce them to the formal approach of Tibetan lexical semantics with an emphasis on the role of verbs in determining argument realization options. Over the duration of the course, students encounter new vocabulary (and associated Buddhist concept hierarchies) and increasingly complex sentence structures. This course thus provides a solid foundation for the later exploration of other genres of literature and styles of composition.
TIBET1122;;;Elementary Classical Tibetan II;;;4;;;Spring.;;;;;;Prerequisite: TIBET 1121.;;;;;;Introduces students to the grammar of Classical Literary Tibetan as found in Indian treatises translated from Sanskrit into Tibetan, as well as indigenous Tibetan philosophical works. The course progresses through a sequence of the basic rudiments of the language, including an introduction to the script and its romanization, pronunciation (central Lhasan dialect), normative dictionary order, and the basic categories of grammar. Following these preliminaries, students proceed to guided readings in Tibetan literature designed to introduce them to the formal approach of Tibetan lexical semantics with an emphasis on the role of verbs in determining argument realization options. Over the duration of the course, students encounter new vocabulary (and associated Buddhist concept hierarchies) and increasingly complex sentence structures. This course thus provides a solid foundation for the later exploration of other genres of literature and styles of composition.
TOX3070;;;Pesticides, the Environment, and Human Health;;;2;;;Fall.;;;;;;;;;ENTOM3070;;;Survey of the different types of pesticides, their uses, properties, and effects on the environment. Discusses the risks, benefits, regulation, politics, and current controversies associated with pesticide use and genetically modified crops.
TOX4370;;;Regulation of Cell Proliferation, Senescence, and Death;;;2;;;Fall.;;;;;;Prerequisite: two majors-level biology courses and BIOMG 3300, or BIOMG 3330, or BIOMG 3350, or BIOMG 3310/BIOMG 3320. Recommended prerequisite: BIOMG 2800 and BIOMG 4320.;;;BIOMG4370;TOX4370;BIOMG4370;TOX4370;;;Covers a wide spectrum of issues related to cell proliferation in eukaryotes. Lectures include various aspects of the regulation of cell division cycle and signal transduction pathways, with additional topics on oncogenesis, cell aging, and cell death. A discussion section covers primary literature in related areas.
TOX4900;;;Toxicology of Insecticides;;;3;;;Spring.;;;;;;Prerequisite: general chemistry course.;;;ENTOM4900;;;History, metabolism, and mechanism of action of genetically modified, synthetic, and naturally occurring insecticides. Discusses insecticide resistance, resistance management, and new approaches to insect control with genetically modified organisms.
TOX5970;;;Risk Analysis and Management;;;3;;;Spring.;;;;;;Prerequisite: introduction to probability and statistics course (e.g., CEE 3040, ENGRD 2700, ILRST 2100, or AEM 2100); two semesters of calculus.;;;CEE5970;CEE6970;;;Develops a working knowledge of risk terminology and reliability engineering, analytic tools and models used to analyze safety, environmental and technological risks, and social and psychological risk issues. Discussions address life risks in the United States historical accidents, natural hazards, threat assessment, transportation risks, industrial accidents, waste incineration, air pollution modeling, public health, regulatory policy, risk communication, and risk management.
TOX6100;;;Introduction to Chemical and Environmental Toxicology;;;3;;;Fall.;;;;;;Prerequisite: introductory biology and general chemistry. Organic chemistry recommended.;;;BIOMI4100;BIOMI6100;;;Introduction to the general principles of toxicology including the sources, mechanisms, and targets of toxic agents. Gives special attention to the interaction between toxic agents and biological systems at both the organismal and ecological level. The effects of both anthropogenic and natural toxins are examined with respect to genetic and developmental toxicity, endocrine disruption, and carcinogenesis. The potential for these adverse outcomes is discussed in a risk-based context relevant to environmental regulations and statutes.
TOX6110;;;Molecular Toxicology;;;3;;;Spring.;;;;;;;;;NS6110;;;Focuses on metabolism of drugs and environmental chemicals to toxic and mutagenic products and how they can induce developmental and reproductive alterations or carcinogenesis. Signaling pathways that regulate cellular responses to toxicant exposure are discussed. Also emphasizes molecular markers useful for assessment of human exposure to chemicals and radiation.
TOX6990;;;Toxicology Journal Club;;;1;;;Spring.;;;;;;;;;BIOMI6990;;; 
TOX7010;;;Mouse Pathology and Transgenesis;;;1;;;Fall.;;;;;;Prerequisite: basic histology course BIOAP 4130 and NS 4900 are highly recommended.;;;VTBMS7010;;;Introductory course on contemporary mouse pathobiology explains principles and methods of pathology.  The course focuses on systematic evaluation of new genetically modified mice, with particular attention to such topics as experimental design, validation of mouse models and identification of novel phenotypes. Also included is supervised mouse necropsy. The course meets during the second half of the semester and relies on background information from NS 4900 Manipulating the Mouse Genome which meets during the first half. Students interested in both courses must register for them separately.
TOX7020;;;Seminar in Toxicology;;;1;;;Fall.;;;;;;;;;NS7020;;;Covers varied topics in biochemical, genetic, nutritional, veterinary, and regulatory toxicology, ecotoxicology, and environmental chemistry. Includes presentations of basic research studies, fundamental concepts, and research activities involving environmental problems of a toxicological nature. Presentations are given by current students, Cornell faculty and invited guest speakers.
TOX8900;;;Master's Thesis and Research;;;1-12;;;Fall, spring.;;;;;;;;;;;;
TOX9900;;;Doctoral Thesis and Research;;;1-12;;;Fall, spring.;;;;;;;;;;;;
UKRAN3300;;;Directed Studies;;;1-4;;;Fall or spring.;;;;;;;;;;;;Taught on a specialized basis to address particular student needs.
URDU1125;;;Introduction to Urdu Script;;;3;;;Spring.;;;;;;Prerequisite: HINDI 1101 or permission of instructor.;;;NES1312;;;Introduction to Urdu reading and writing. Assumes some knowledge of spoken Hindi-Urdu.  May be taken concurrently with HINDI 1102.
URDU2225;;;Intermediate Urdu Reading and Writing I;;;3;;;Fall.;;;;;;Prerequisites: URDU 1125 or permission of instructor.;;;NES2201;;;This course is designed to develop competence in Urdu reading and writing for students with a first-year knowledge of Hindi and knowledge of Urdu script. May be taken concurrently with Intermediate Hindi.
URDU2226;;;Intermediate Urdu Reading and Writing II;;;3;;;Spring.;;;;;;Prerequisite:  URDU 2225 or permission of instructor.;;;NES2202;;;This course is designed to develop competence in Urdu reading and writing for students with a first-year knowledge of Hindi and knowledge of Urdu script. May be taken concurrently with Intermediate Hindi.
VETCS6180;;;Principles of Magnetic Resonance Imaging;;;3;;;Fall.;;;;;;;;;BME6180;ECE5180;;;After a brief overview of all major medical modalities: x-ray, CT, MRI, SPECT/PET, and US, this course will focus on the formulations of spatial encoding and image contrasts as exemplified in MRI. The inverse problem between detected signal and image source will be discussed for biomedical applications. The concepts of image resolution, image contrast, SNR, and scan time will be illustrated quantitatively from an engineering point of view.
VETCS6198;;;Special Projects in Veterinary Medicine/Clinical Science;;;0.5-4;;;Fall, spring, summer.;;;;;;;;;;;;Students work individually with a faculty member to pursue an area of particular interest that, typically, is not part of the established curriculum. Specific course objectives and course content are flexible and reflect the expertise of the faculty.
VETCS6200;;;Research Fellowship in Clinical Sciences;;;1-12;;;Fall, spring.;;;;;;;;;;;;Offered by individual faculty members in the Department of Clinical Sciences for DVM students undertaking research in Research Fellowship.
VETCS7000;;;Pathophysiology of Gastrointestinal Surgery;;;1;;;Fall.;;;;;;;;;;;;Initially presents normal anatomy and physiology of the gastrointestinal system in carnivores, herbivores, and ruminants. This is followed by in-depth discussion of the pathophysiological mechanisms and sequelae of gastrointestinal obstructions including reperfusion injury, peritonitis, adhesions, and short bowel syndrome. This course emphasizes development of an advanced understanding of surgically relevant gastrointestinal problems leading to appropriate decision making.
VETCS7020;;;Pathophysiology of Respiratory and Cardiac Surgery;;;1.5;;;Fall. (Offered every third year);;;;;;;;;;;;Using lectures and group discussions, the objective of this course is to explain the pathophysiology of various cardiovascular diseases (cardiac arrest, cardiac arrhythmia under anesthesia) and airway disease (thoracic and upper-airway disease). As a basis for these abnormalities, cardiopulmonary hemodynamics and biomechanical aspects of ventilation are reviewed. The emphasis is placed on understanding these mechanisms and outlining the surgeon's response to them.
VETCS7030;;;Surgical Principles and Surgery of the Integumentary System (Graduate);;;1;;;Spring. (Offered every third year);;;;;;;;;;;;Designed for surgery residents and graduate students. It is largely discussion format and examines surgical principles and surgery of the integumentary system.
VETCS7040;;;Pathophysiology of Urogenital Surgery;;;1;;;Fall.;;;;;;;;;;;;Designed to review and discuss urogenital surgical procedures in animals and the rational basis for them. Pathophysiology is stressed. Some classes consist of reprints with discussion.
VETCS7100;;;Advanced Veterinary Anesthesiology I;;;1;;;Fall.;;;;;;Prerequisite: VTMED 5606 or permission of instructor.;;;;;;Designed to prepare students for the American College of Veterinary Anesthesiology examinations.  Also suitable for interns and for residency training in other areas such as surgery, internal medicine, emergency medicine, critical care, and laboratory animal medicine.  Speakers are from both inside and outside the college.  Topics cover the basic sciences as they apply to anesthesiology such as physics and engineering, applied pharmacology, physiology and pathology.  Clinically oriented lectures are also given concerning specific anesthetic techniques and species-specific differences in response to anesthetic drugs.
VETCS7110;;;Advanced Veterinary Anesthesiology II;;;1;;;Spring.;;;;;;Prerequisite: VTMED 5606 or permission of instructor.;;;;;;Designed to prepare students for the American College of Veterinary Anesthesiology examinations.  Also suitable for interns and for residency training in other areas such as surgery, internal medicine, emergency medicine, critical care, and laboratory animal medicine.  Speakers are from both inside and outside the college.  Topics cover the basic sciences as they apply to anesthesiology such as physics and engineering, applied pharmacology, physiology and pathology.  Clinically oriented lectures are also given concerning specific anesthetic techniques and species-specific differences in response to anesthetic drugs.
VETMI1100;;;It's the Small Things that Rule the World - Viruses Infect Everything;;;1;;;Spring.;;;;;;;;;;;;Viruses are the most abundant living things in our biosphere. This course will introduce you to the enormity and diversity of the viral world, the important roles that viruses have played in history and in our lives today, and the useful and amazing things that we humans can use viruses to do.
VETMI5000;;;Independent Study in Immunology;;;1-3;;;Fall, spring.;;;;;;;;;;;;This course will allow students to gain in-depth knowledge of basic immunology through independent study under the guidance of faculty on individual topics.
VETMI6050;;;Special Projects in Microbiology;;;1-3;;;Fall, spring.;;;;;;Prerequisite: good background in microbiology or immunology. Recommended prerequisite: background in pathogenic microbiology and immunology.;;;;;;Normally provides an opportunity for the student to work in a research laboratory or carry out a special project under supervision.
VETMI6200;;;Research Fellowship in Microbiology and Immunology;;;1-12;;;Fall, spring.;;;;;;;;;;;;
VETMI7070;;;Advanced Work in Bacteriology, Virology, and Immunology;;;1-3;;;Fall, spring.;;;;;;;;;;;;Designed primarily for graduate students with a good background in pathogenic microbiology and immunology. May be elected by veterinary students who are properly prepared.
VETMI7120;;;Seminars in Infection and Immunity;;;1;;;Fall, spring.;;;;;;;;;;;;Invited speakers in immunology and infection biology to acquaint students with current advances in the field.   For seminar schedule and speaker list, see the web site at http://infectionbiologyprogram.cornell.edu/seminar-spring.html and http://infectionbiologyprogram.cornell.edu/seminar-fall.html.
VETMI7130;;;Biological and Biomedical Sciences Program - Teaching Experience;;;0-1;;;;;;;;;;;;;;;
VETMI7190;;;Immunology of Infectious Diseases;;;2;;;Spring.;;;;;;Prerequisite: BIOMS 3150 Basic Immunology course or permission of instructor.;;;BIOMS7190;;;Focuses on molecular and cellular mechanisms underlying the immunity and innate recognition of viruses, bacteria, and protozoa pathogens.
VETMI7230;;;Current Topics in Immunology and Infectious Disease;;;1;;;Fall, spring.;;;;;;;;;;;;Discussion group in which students present research papers from the contemporary scientific literature encompassing immunology and infectious diseases.
VETMI7370;;;Advanced Work in Animal Parasitology;;;1-3;;;Fall, spring.;;;;;;;;;;;;Intended for advanced undergraduate, graduate, and veterinary students with interests in parasitology research.
VETMI7720;;;Advanced Work in Aquatic Animal Diseases;;;1-3;;;Fall, spring.;;;;;;;;;;;;
VETMI7830;;;Seminars in Parasitology;;;1;;;Fall, spring.;;;;;;;;;;;;Seminar series designed to acquaint students with current research in the field of parasitology. The range of topics is determined, in part, by the interests of those participating and may include such topics as the ecology of parasitism, parasite systematics, wildlife parasitology, and parasitic diseases of plants and animals, including humans.
VETMM4700;;;Biophysical Methods;;;3;;;Fall.;;;;;;Prerequisite: basic knowledge of physics and mathematics. Recommended prerequisite: some knowledge of physical chemistry, molecular and cell biology, or neurobiology.;;;AEP4700;BIONB4700;BME5700;;;Overview of the diversity of modern biophysical experimental techniques used in the study of biophysical systems at the cellular and molecular level.
VETMM6100;;;Cellular and Molecular Pharmacology;;;2;;;Fall.;;;;;;;;;;;;Graduate-level course surveying the molecular and cellular aspects of receptor mechanisms, signaling pathways, and pharmacological approaches. Topics include major signal transduction pathways with a focus on receptors, ion channels, transporters, G proteins, and effector systems; current perspectives on disease and signaling mechanisms; drug targeting and design including examples of both innate and infectious diseases.
VETMM6120;;;Topics in Pharmacology;;;0.5;;;Fall, spring. (Ten weeks);;;;;;;;;;;;A journal club course is designed to aid students in reading, criticizing, and verbally presenting material from the scientific literature, Papers discussed in the course will parallel the topics presented in the concurrent Department of Molecular Medicine seminar series. In the journal club, students will select and present papers with guidance from the course director.
VETMM6130;;;Medical Pharmacology;;;2;;;Spring.;;;;;;;;;;;;A lecture course covering basic principles of pharmacology and physiology, will feature the central and peripheral nervous system and muscle, cardiovascular, renal pulmonary systems, and gastrointestinal tract. This course is intended to provide graduate students with a strong foundation in medical pharmacology required for teaching in a medical curriculum. Grades will be based on take-home midterm and final exams.
VETMM7040;;;CNS Synaptic Transmission;;;2;;;Fall.;;;;;;;;;;;;Survey course in vertebrate central nervous system physiology and pharmacology that focuses on mechanisms of neuro-transmitter action at the membrane and cellular levels. Roles of selected neurotransmitters in normal brain and neurological disorders are discussed. Topics are introduced in lectures and followed up by discussions of recent journal articles. Midterm and final exams are take-home.
VETMM7300;;;Graduate Research in Pharmacology or Molecular Medicine;;;1-12;;;Fall, spring, summer.;;;;;;;;;;;;Offered by individual faculty members in the Department of Molecular Medicine and the graduate field of pharmacology for graduate students undertaking research toward M.S. or Ph.D. Degrees.
VETMM7400;;;Special Projects and Research in Pharmacology;;;1-3;;;Fall, spring, summer.;;;;;;;;;;;;Enables students to undertake research in an area related to the research interests of a faculty member in the graduate field of pharmacology. Topics include but are not limited to Mechanisms of Growth-Factor Action-R. A. Cerione; Mechanisms of Neurotransmitter Release-M. Lindau; and Central Nervous System Neurotransmitters-L. M. Nowak.
VETMM7600;;;Directed Readings in Pharmacology;;;1-3;;;Fall, spring, summer.;;;;;;;;;;;;Individual members of the graduate field of pharmacology offer directed readings and discussions on pharmacological topics to small groups or to individual students. Topics include but are not limited to Receptor Mechanisms-G. A. Weiland; Biochemical Neuropharmacology-G. A. Weiland; Amino Acid Neurotransmitters-L. M. Nowak; and Calcium-C. M. S. Fewtrell.
VIEN1104;;;Introduction to Wines and Vines;;;3;;;Fall, spring.;;;;;;;;;FDSC1104;HORT1104;FDSC1104;HORT1104;;;Broad introduction to grape cultivation and wine fermentations. Topics include history of winemaking, viticultural regions, vineyard and winery practices, wine flavor chemistry and microbiology, and wine flavor perception. Tasting wines in class illustrates the components that determine wine quality.
VIEN1105;;;Introduction to Wines and Vines Laboratory;;;2;;;Fall.;;;;;;;;;FDSC1105;;;Laboratory companion to FDSC 1104/HORT 1104/VIEN 1104. Students learn in the vineyard, teaching winery, laboratory, and on a winery field trip. Includes practice of techniques relevant to growing grapes, making and evaluating wines, and writing scientific papers.
VIEN2204;;;Principles and Practices of Growing Grapes and Making Wines;;;3;;;Fall.;;;;;;Prerequisite: FDSC 1104/HORT 1104/VIEN 1104, college-level general chemistry and general biology (at least one of each).;;;FDSC2204;HORT2204;;;Viticulture and enology principles and practices, emphasizing cool climate production. Course examines environmental factors affecting grape production and quality, soils, anatomical and physiological bases for vineyard management decision-making. All aspects of winemaking are covered, from harvest decisions to bottling, with concentration on practices through fermentation completion.
VIEN2205;;;Growing Grapes and Making Wines Laboratory;;;2;;;Fall.;;;;;;Prerequisite: FDSC 1105/VIEN 1105 and HORT 2204/FDSC 2204/VIEN 2204. May be taken concurrently with 2204.;;;FDSC2205;HORT2205;;;Field trips, vineyard and winery work provide opportunities for application of knowledge gained in Grapes to Wines lecture course. Students will produce a wine, from grape harvest determination to cold stabilization. Some winery activities between laboratory sessions plus a two-day field trip expected.
VIEN2400;;;Wines and Grapes: Composition and Analysis;;;3;;;Fall.;;;;;;Prerequisite: one semester of chemistry.;;;FDSC2400;;;Investigates the composition of grapes and wine and the most common analytical tools used in their evaluation. Both the theoretical and practical aspects of grape and wine analyses are considered.
